,H3K4me0,H3K4me1,H3K4me2,H3K4ac1,H3K9me0K14ac0,H3K9me1K14ac0,H3K9me2K14ac0,H3K9me3K14ac0,H3K9ac1K14ac0,H3K9me0K14ac1,H3K9me1K14ac1,H3K9me2K14ac1,H3K9me3K14ac1,H3K9ac1K14ac1,H3K18ac0K23ac0,H3K18ac1K23ac0,H3K18ac0K23ac1,H3K18ac1K23ac1,H3K18ac0K23ub1,H3K27me0K36me0,H3K27me0K36me1,H3K27me0K36me2,H3K27me0K36me3,H3K27me1K36me0,H3K27me1K36me1,H3K27me1K36me2,H3K27me1K36me3,H3K27me2K36me0,H3K27me2K36me1,H3K27me2K36me2,H3K27me3K36me0,H3K27me3K36me1,H3K27ac1K36me0,H3K27ac1K36me1,H3K27ac1K36me2,H3K27ac1K36me3,H3.3K27me0K36me0,H3K56me0,H3K56me1,H3K79me0,H3K79me1,H3K79me2
hexoses (HILIC neg),0.047034870082537455,0.15536081623444184,-0.027420938874288647,-0.0708891015524025,0.012635778929455055,0.12626414149587736,0.12211032213057525,0.21548469112838042,0.026235124575232183,-0.17214606870757465,-0.15581432370993595,-0.10336029612640273,-0.052544774891453525,-0.03926627494547465,0.16295215143871808,0.02196588749897776,-0.14107030875072615,-0.03420318208939616,-0.0005307722318759129,0.035078578412788206,0.06231011771105951,-0.05912503454969093,0.033466296789069865,0.027677681282188154,0.10405046332507796,0.08283865141744665,0.12351469126008105,-0.020052481892550197,0.07712668486196791,0.13194543289160185,-0.09599707444233892,-0.009349899410401442,-0.042140546833847145,0.007208787532071491,0.0459939026827643,-0.009798233751047132,0.17496689059323423,0.05172871656019721,-0.012781900807330797,-0.016983781890012695,0.09217031231294798,0.09604510815367286
Fumarate/Maleate/Alpha-ketoisovalerate,0.05211585122382587,-0.0033247020292691254,0.03373974021065744,0.03436389079187029,0.03107868152031738,-0.008836812905789729,-0.0718509949226782,-0.09049796356977832,0.06445412829104258,0.11944298734020793,0.10514039159664634,0.06911370123453316,-0.0015098562640236412,0.08523106882283339,-0.06855418491408057,0.0937524098041573,0.09108144833519975,0.11754310025768608,-0.02643480315803801,0.012470035826432007,-0.016851535679950708,-0.0025112578574864484,0.004745894400123205,-0.013409298502297181,-0.028595303792958784,-0.02417092329111438,-0.0060586903155284986,0.0351247549306413,-0.007523607220895944,-0.0635523800675985,0.042967244312622194,-0.0350142345357275,0.1050247227563739,0.08166595826343816,0.06120975723928747,0.05418423603981138,-0.0677603740384354,-0.06621076934104805,0.002075460989721228,-0.04115234317034231,-0.1016975816481612,-0.10312453140538247
Glucuronate,-0.028953590002978948,0.02490868935330795,-0.06455635234759496,-0.0344286573752136,0.0497126341496319,0.0534884246757328,-0.02194123740338353,0.0016739887585743214,0.03245778543249245,-0.026290635522210677,-0.06765642166553047,-0.10385610119763572,-0.13964156307386108,-0.0066389525759827876,0.02909441092029089,-0.03906677699363772,-0.07008423736107161,-0.07977570390467176,-0.0746043912298827,0.0752781369384774,0.01645164145173754,-0.036214299259157486,0.07835131304669879,0.13261395708150908,0.10698356957626262,0.06459324211869323,0.12125861909054225,0.1087246112999824,0.1322640978617503,0.015870211830180895,-0.015517760016730303,0.0025355944489691188,-0.0070252859749126125,0.005573003829440892,0.007614691909388799,0.04757008636109268,0.042218747007080275,0.07607585612170818,0.03061821762749594,0.06927490459308755,0.00043341013455594425,-0.031115118169944278
Glutathione oxidized,0.02241438964455995,0.04089542863670713,-0.01421521982378021,0.0010499970905024913,-0.00656738943718005,0.022393507435116092,-0.02124982269476691,0.018570025793736924,0.05753918271067234,-0.011308802537684143,0.003992828126732135,-0.025618004662124702,-0.04207237516156358,0.0813353316346632,-0.013249567282739782,0.047764047958014956,-0.018589862827430557,0.040806023449465635,-0.06421403331889182,0.03464079723649434,0.004932755546595278,-0.05339598016733919,0.06492750403308245,0.03444915378546488,-0.00770464621693547,0.004054491562835699,0.10926948224395966,0.05547491343974623,0.06876973974057099,0.002880457279057329,-0.008062360975191807,-0.02631817011153141,0.04607510406957864,0.05061557486610596,0.07662586045648048,0.02848383667967955,-0.013979337212155952,0.0197833271803994,-0.028838416707301674,-0.03907456974577301,0.026665334612021918,0.04883232156912994
Glutathione reduced,0.03525836301433889,0.016903294374084762,-0.00560065878626154,-0.010215256254564762,-0.036072760396315906,-0.015580974863117011,-0.059135926491607725,-0.016468283844294607,0.05623259931186337,0.023804304908649192,0.04327130583488771,0.0025186366567685123,-0.004749114208576515,0.09436032246170423,-0.05738886374861118,0.114480545177385,0.005817688386976564,0.10616737743561279,-0.056400150871015596,0.025391555861196687,0.023333686474204196,-0.029703881040290044,0.05098282129872066,0.019407445524701854,0.036058268323970306,0.019626967939785408,0.06693715325585699,0.033012249108345555,0.06577810602016441,-0.008668172160989262,-0.030239113044706948,-0.042268365524246294,0.09727810849042783,0.09476058621567396,0.10847655311031369,0.05502453183785588,-0.06514456901963407,-0.0016317108796659204,-0.032110192026211154,-0.05530336319372564,0.006821796464734246,0.02599432028725669
GMP,0.016442360480152116,-0.04958625309941554,0.03142540287297755,0.051329653979908796,-0.028356527992571358,-0.09451248857262304,-0.13354715022063327,-0.19434576601412315,0.021267574896685234,0.16712700545622142,0.1725123836918755,0.1374721719305045,0.0686985377031832,0.10770687611958209,-0.14434838559353055,0.03442707920987197,0.19793332820398293,0.12424376329719991,-0.029985478442402326,-0.09151734565105356,-0.04748340823496641,0.03890257368188269,-0.032922130223614274,-0.10519038893906595,-0.03993132029925802,-0.007604605561088475,-0.09772547496734027,-0.013520936239238179,-0.0014138914392372373,-0.027309637309348846,0.05990751032025118,0.015747365824161304,0.043929985986557146,0.029051651640503585,-0.0023789022531637695,0.032481636907952395,-0.209551725999189,-0.06873727297034675,-0.011455395527210985,-0.019015249243988598,-0.06111089589327629,-0.05821326864940972
Guanosine,-0.06084073519498081,0.05828250717489882,0.04465603029592777,0.006303773251393766,-0.011188201580882559,-0.08061546303957982,-0.009660680823925469,-0.016087733513006196,0.11495361907604082,0.05683166488647789,0.03431381545548211,0.024213031450255697,0.04196668386972017,0.13432878869107,-0.013415354147219956,-0.046112759568896496,0.07783747318506,0.03227768667025326,0.05096204357183734,-0.009272400733172282,0.028011795041044597,0.04251278694994768,-0.018167507490566403,-0.03453003794379069,0.008189352566391198,0.050525794554067936,-0.06872086323694614,-0.03911218611276653,-0.046863802063036857,0.024133242916884,0.021394918726394156,0.018754990412358865,-0.031720392981577826,0.011575920082769475,0.018353469325914588,0.01529333789832395,-0.0380844509980973,0.020205185592816224,0.02683573539019411,-0.00013910443663633286,0.005035919056556965,0.001926662264775507
Hippurate,0.011636916039018714,0.12994960285617468,-0.0099911150266011,-0.01416202024576385,0.04980902910895733,0.09846084982475634,0.06358989931975487,0.19092677946470968,0.05406167267155151,-0.10887218203362976,-0.13957529697687443,-0.13496396378120779,-0.07762609631346344,-0.02501062207546982,0.1358730225009314,-0.009542085386476683,-0.11405389951502352,-0.06993180781103679,0.021558637828751333,0.06302175176514595,0.032214015009769045,-0.059989310316765125,0.03829520049874625,0.08043079156066774,0.08787133260648135,0.057761933989359644,0.13488361854835335,0.01810090187941314,0.10927288098448931,0.11503496884892772,-0.04767853310298104,0.04230454675710396,-0.04886980006451791,0.0005942847454356724,0.026104206996463906,0.002553210798336075,0.1514670719639246,0.06891399004519144,0.04852306157058804,0.017775188354711466,0.04282374643719122,0.08601369223476572
Hypoxanthine,0.01714123516356903,0.03531722702876563,0.05430495596642645,0.0731611960243446,-0.02460061865884022,-0.016827740354250803,0.021295384823692354,-0.044202861843401886,-0.05095975077267406,0.04715720673155463,0.06595919381533377,0.07002314099742114,0.08339338551634684,-0.004105945177439535,0.02680824861413931,5.116098185899582e-05,0.09022618729706554,0.026712153970071626,0.01742480860640329,-0.07280541093092019,-0.021988914918550366,-0.011010197631890362,-0.08266985274125076,-0.07362574954921892,0.020006647739960772,-0.004224876322312584,-0.07532676624524247,0.0067424857000454586,0.008236724173538375,0.02223914961735641,0.027400407090966344,0.007145885273921636,-0.02325460852265548,-0.0434774755469727,-0.05004743022469508,-0.033218044423920214,0.02311020248209857,0.010825912484330343,0.060002693750072535,-0.008702814841920455,0.04307470058521575,-0.01650220755804457
Inosine,0.03975035710782566,0.10392583394761497,0.11474214392474524,0.0421075079603505,0.042949386396421894,0.007806396747835831,0.058685808353945164,-0.00012057373838731425,0.07439035762607511,0.0643845650507016,0.07601715256059577,0.0673317755715871,0.0684908479108055,0.10698487070684431,0.0775341293571258,-0.022915130914409894,0.08723780419986844,0.037644078379170574,-0.024869782911122844,-0.04979612263231445,0.015015730857788503,0.01976842992356105,-0.05405775361978419,-0.06255694185658799,0.011509031170099162,0.06249105727809394,-0.0845975737545417,-0.016551204322488727,0.007341155147514414,0.06993079806819233,0.02670812035757843,0.042607564396125175,-0.06164704935461621,-0.04455399235693993,-0.023130441762117593,-0.02281797046018844,-0.020423439687075173,0.029502979663023298,0.021291521862533965,0.047475416869647596,0.058168023710642,0.010547053988682524
Kynurenine,-0.054902631856426576,-0.06198551776130025,-0.03623628824456695,0.0004859978728429488,0.023483265485780364,-0.0009471724375842575,-0.03258738366796407,0.0018900729708601963,-0.027618385977758775,-0.014527192511502855,-0.07630210082790839,-0.1062637174221931,-0.08636921134278598,-0.05961320699754177,0.0045821470416209185,-0.04946879693475867,-0.06678199415781885,-0.07607579380833485,0.10333251353277641,0.002174241440529042,0.0028842810065877835,0.02329884549339124,-0.046380574300613306,-0.02209818987026789,-0.025104344571974864,-0.025059308874667115,-0.07751641131439925,-0.06482791990506497,-0.032537441258623165,0.01087020113877485,-0.0485700083303546,-0.015018519732102869,-0.02677245642577897,-0.016175220965749488,-0.03905278238387479,-0.03486583303247089,-0.0091045258811876,-0.05631624297246799,-0.008941798051973607,0.002444072685666893,-0.019843186034725242,-0.018873262972459174
Lactate,-0.011952663666411624,0.026653982559810562,-0.01929553852153379,-0.006172076591378403,0.04194834120066562,-0.021010868103186663,-0.05389000524856934,0.0653067326828549,0.09981841572631833,-0.001144458536211039,-0.055583896887090804,-0.08274260133950354,-0.06529342517976512,0.08138781956879988,0.0006034213510343451,0.04788207739839021,-0.03276210506424327,0.043510319954458775,-0.0817558856093074,0.10919353670855969,0.025792606154454438,-0.0426012656844799,0.08709847228608046,0.10834426749451323,0.029799116371028864,0.021667744341795983,0.13919307600789668,0.04566545639997275,0.024103607629938746,0.003228318008046248,-0.019220825007524006,0.009024882072661947,0.06059118388285077,0.07996365862885844,0.14097611994215242,0.10910309042169625,-0.007199050638320602,-0.03662780187759845,-0.006202738918441528,0.035983265009510136,-0.0006646269351930821,0.025782014744089875
Lactose,0.06235159504391612,0.13507271548502414,0.015593419485783758,-0.05074318622372866,0.0386124465406335,0.14876463222763633,0.10999904731985327,0.2367610814989559,0.06002840755471159,-0.10126174537389009,-0.08890602243776952,-0.08088746626375692,-0.016875614280604516,-0.00026337180987004937,0.1629808346120835,0.028162939140854375,-0.050930662129773215,0.010519680383709514,0.013486634488041554,0.07552067968917894,0.07676407289858596,0.008314428654219125,0.10754851677689385,0.058999007756495636,0.10493689653288485,0.05897148527754472,0.15350195748538656,-0.0030107402050479036,0.09844089817485721,0.08689485816444348,-0.06584501275238519,0.006516546839755581,-0.0088545459456746,0.04690604204489815,0.07881098785884157,0.04408005556464267,0.12204176571417974,0.1211539054528195,0.017689701768089778,0.050205326888448344,0.08865977377397494,0.08154662745593416
Malate,0.042542246595967406,0.03402050322834768,0.021237480299937335,0.023593113475285706,0.04625688209069197,0.01960765515528405,-0.05681438228730247,-0.056867146283091606,0.08059649940408471,0.10193798899260362,0.08132371843442777,0.03978866761692663,-0.01747771292702461,0.09046801773553549,-0.0552546497925733,0.12959665076922458,0.0668621877807379,0.13642209201637484,-0.037622724138843475,0.030227249024454464,0.004347258465303181,0.0062077210086055505,0.027367282674120183,0.0026037934743088787,0.002361704648921036,0.007398471599921171,0.024781975291795356,0.03323418833829414,0.02061992162101468,-0.04031920312296137,0.035521914399361774,-0.00605672300310497,0.1223995369828786,0.10517406070541797,0.09646256669448898,0.0753912127719737,-0.05719334459882104,-0.04254995022300491,-0.011918605314219585,-0.012784545464373027,-0.08994022889352052,-0.08608805259985415
NAD,0.01903564314952891,-0.020938850052395083,0.018350503322501238,-0.012146525584308236,-0.0050187176611884285,-0.055522934518006925,-0.0703629172855793,0.04359204954672074,0.05768521156036227,0.019818058982133117,0.0020477881490010485,-0.02048345886707256,0.010662231127806471,0.08195504965549971,-0.0611339938638442,0.02801759024269542,0.0008721606387637349,0.0296970811768127,-0.08409671925312567,0.022669454723037493,-0.07561129728434957,-0.10349286596221997,-0.002564892209310501,0.05063229220069242,-0.039874636269010486,-0.020867908966721464,0.08670087940123831,0.07165418216361948,0.09386312936357659,-5.7809823204399214e-05,-0.005102469834424969,0.0008643055767909761,-0.011049074370483584,-0.03129749177898026,-0.019443255842358533,-0.019586795289341374,-0.13105821138561913,-0.019646249378010613,-0.051358712044579785,-0.03164598195011859,-0.03220325317212145,-0.015352830895735645
NADP,0.00048398462412769985,-0.005520522444071997,-0.05978885700037357,-0.023667791868357747,-0.061370287163302555,0.005110043002931547,-0.016152028193228453,0.01584303206084694,-0.004937627585569254,-0.039588497003592134,0.009402578061200503,0.008612760100601406,0.01704887462574529,0.008563777575811867,-0.04592266008380146,0.04385201726883529,-0.029852625006797123,0.0194248922720921,-0.06374894233071013,-0.011271958522135085,-0.05141730893720789,-0.09807539998372775,-0.008285855640125881,0.02548347130632383,0.0031578680201946683,-0.006815707292212564,0.12512598509085646,0.05718226769476144,0.1174181541454202,0.0543285623282143,0.009381913080203329,0.018632380055699876,0.030802863359065145,0.019225463366110213,0.016962871588350713,-0.005650795208822475,-0.02754941759653803,0.017695677178576626,-0.019986436606110908,-0.017544732881732788,0.019830823752812997,0.02704859346943356
Oxalate,0.016702782466669237,-0.08543801429617691,0.0060165187267349745,0.09087273487021895,-0.05785405204497708,-0.08256520601387612,0.00227638182724728,-0.13327142567417802,-0.1078282190761907,0.09175373407916644,0.09597797338472955,0.13337107313883056,0.07034577276703703,-0.03971193043653399,-0.04018053955247688,-0.022428841013920023,0.11077544785859585,-0.004277864035933779,0.12149067114406457,0.028967364675819035,0.06507677468191672,0.11992937319936352,-0.02667403313028331,-0.002999616570889527,0.0073012304950203655,-0.04227877944825806,-0.15787385106861487,0.002469130652713804,-0.08331475908263701,-0.08860506337373104,0.024424384510564237,-0.064261046403859,0.06540198211570829,0.033481717999662146,-0.02749875986740956,0.020289287114184998,0.035586925945160365,-0.02716323189835756,0.04250844356271833,0.02808246654231085,-0.06319175090304331,-0.08065934723628886
Pantothenate,0.0700231271463558,0.16297569415921243,0.11756427968320615,0.07514017626393486,0.015570266796128681,-0.024340605076741455,-0.029132739860813228,-0.04932320517971287,0.12866125476234244,0.15547096969713797,0.1561467669290195,0.1323627190220419,0.08614646663132018,0.1824964231975688,0.0017003122589579864,0.07027434745429928,0.2186209218454909,0.16869641978379588,-0.023581725027238903,-0.01618616306297981,0.03396105431696437,0.021280152456700223,0.0484719455434444,0.00808693328845689,0.07093254797365814,0.10634555026999633,0.08172188446182418,0.12077140696894571,0.10189185958589572,0.013981352740997018,0.13613016770381403,0.05280672155501467,0.08026603301542536,0.11180024972567923,0.0818011325917565,0.07561379228538734,-0.0014970059337646717,0.05472763190699328,0.05956384219964668,0.016509163375538972,0.07005411810791642,0.111985463984933
PEP,-0.016664240553646424,-0.04765205422655423,-0.041043951590110185,-0.04267192058224624,-0.02615467608663587,-0.1095859037152131,-0.08574536427474426,0.039567758453915296,-0.0022901975504771603,0.020652322759735327,-0.03197315334666964,-0.030896752104703464,0.024284010583517073,0.022888335375085167,-0.041464786246246076,0.047131412058253566,-0.031229226449267355,0.020292685670074445,-0.01799829666407478,0.041649199841506876,-0.050905812067450686,-0.054789842295710565,-0.0013721600413769493,0.04280928112489862,-0.055176276594930664,-0.051011315313937655,0.008418498968669795,0.06274920393978983,-0.025747442818082448,-0.08462000998300363,0.03395329312840182,-0.010505619215332131,0.079238933852587,0.061830956666383816,0.04580042904417483,0.01713778309941886,-0.02872333645167462,-0.08559813062233182,-0.013864194523696785,-0.009718991453655906,-0.03773473594878216,-0.03226563696180461
Ribose-5-P/Ribulose5-P,0.048068050674482984,0.06840171015228,0.009574076862866258,-0.021564564905079037,0.05945258562463517,0.011858556355574349,-0.03029464757261145,0.08761625064832201,0.1029469645480637,0.0004517426856426703,-0.023808514786636408,-0.04727851441442954,-0.03348881537217526,0.08832417922163882,0.014987945597910075,0.08034587537222188,0.01185097911687042,0.09540987106319597,-0.03962072004610743,0.12724606943669,0.06564171159484185,0.014300914731833512,0.11837238022441876,0.11451394723003609,0.046232544700562685,0.011391669304791937,0.10621975114427742,0.056076702826870474,0.000711709303895909,-0.049308174560721015,0.005500640660186582,-0.028659715204870186,0.11688324934676593,0.11498575393693844,0.14564221404630406,0.11849085817672893,0.02734257145635019,-0.025026515728557477,-0.01821660178571203,-0.03360912271418019,-0.01160564491358638,-0.0011903235533621676
Sorbitol,0.04788417049813777,0.09106587824716501,-0.016632229440366415,-0.02382995657354172,0.0627987366672871,0.123657088759387,0.06393386728537671,0.19142813424234928,0.05355354719609116,-0.11153040792534939,-0.14224333875113088,-0.13118101953260777,-0.0975695260269936,-0.016180489616181785,0.12517049597873744,0.021973151525928776,-0.1554810793042455,-0.048979261510245786,-0.008861492553683889,0.05886948066682672,-0.009614946586017113,-0.11163047720581692,0.024612642670867546,0.0801894030061007,0.039840409534513455,0.04444692439664233,0.1602714389109886,0.048535063000521746,0.08435210436202879,0.11133278302511976,-0.0006803776736351594,0.07265116972107927,-0.05201839913871503,-0.010463867402139431,0.030492985675434115,-0.015768729241600023,0.09992186357428455,0.0531566267794817,0.015410368406549503,-0.0014322281179748753,0.042472717850672755,0.08112585068607461
Succinate/Methylmalonate,0.04453358478395675,0.1080491197733854,-0.012680813130382823,0.0195336270541621,0.022160798420721307,0.09180426579943099,0.04529616886740002,0.0723185203991794,0.04063589299689323,-0.06599478338061775,-0.05535895166780069,-0.032449209205808134,-0.03575899161878557,0.0010422542545490698,0.0521399297443983,0.0492416522090204,-0.042938588872108344,0.026224802751073664,-0.0035362316110787145,0.016246394568300914,0.01093389943728321,-0.03874143683265813,0.037500664372465575,0.015768459845261044,0.03510080930967895,0.039533458146740176,0.13378095718971075,0.015911664390002904,0.04107163897828803,0.0492630771217212,0.0003257966089012348,0.030837559950007826,0.019852336727114405,0.03546784818388157,0.04068865782088494,0.023068493202222595,0.07653889678574262,0.007967949174084313,0.05533403090269182,-0.06003254241634491,0.02495663343813351,0.05387784574434401
Sucrose,0.011647067042180955,0.08898866741411722,0.009628016354145345,-0.07401359775462939,0.017702246547607662,0.06458752409003866,0.05716997340365983,0.13202000573568612,0.035406564732925506,-0.05686944877415786,-0.04413691050045714,-0.03536850566009835,0.0019038579793392858,-0.008023382927438793,0.10821531171408329,-0.03212326415095566,0.00053007145162433,0.003883392843430694,0.05329925317086194,0.06424263108574899,0.05191324464962062,0.007777725120703027,0.053127780382975956,0.062136688714890295,0.07321794219134287,0.0653440315605047,0.08457368148078048,0.031290635366783615,0.07473368895481083,0.05434637618532614,-0.014812022965455696,0.0040932540489781516,-0.025667470850238846,0.023432850491697393,0.013116182848593533,0.004394064520947799,0.10552751278049245,0.0779284104237028,0.04454082791416476,0.060966959529317834,0.05881011508300518,0.04936260145907116
Thymine,0.0031394124552582103,-0.033711016670871376,-0.03072120015834372,0.00255153373430921,0.010569715959329231,0.024918483893910503,0.009216652331207578,-0.006566027582715245,-0.017573302389803064,-0.030044001622119364,-0.02535673130974326,-0.0373569592362347,-0.0029263517502571847,-0.0344867918261232,-0.00015360377235925244,-0.08596769680261312,-0.030128498355193666,-0.08644223369152432,0.005513844327709378,-0.07322891263009161,-0.0711772664938466,-0.04693750296287687,-0.07308022484833962,-0.04337714144071489,-0.032178445857184,-0.03001210739561485,-0.07332814157804206,-0.011371838765328001,0.008552030857301897,0.025880471853886047,-0.016969134228220245,0.0221157400671815,-0.1161718132135932,-0.12524799584754065,-0.09782033237434085,-0.0676240911042276,0.053574173579330184,-0.026966469835593965,0.046327281671412146,0.052423989913607555,0.055006375899057096,0.08189735561234157
UMP,0.02940378581940073,-0.0760748626378709,0.061625236180165584,0.08546603465246273,-0.024882344879581735,-0.10193475514282306,-0.12057567075937486,-0.21828065577738306,-0.015386921378290187,0.19934663053911134,0.20436314490493215,0.16251201205591106,0.09422234260744505,0.08628212126483838,-0.14966568496665247,0.03452782226919364,0.20383474437896498,0.11315526469698363,-0.020783846633666864,-0.0805557153038377,-0.05195747951345949,0.04514187526115709,-0.045151551717947186,-0.08448331445231112,-0.07535039537753101,-0.046209221178137784,-0.1154851743877556,0.03193095801226047,-0.022342093435072024,-0.07624715277971525,0.10247004932176701,0.029965227004086614,0.05817066288310752,0.021130182059833916,-0.02640409086119479,0.016678951426909255,-0.1945338111531878,-0.06688370437235011,0.04528768833044462,-0.008486067265628167,-0.06550479389507742,-0.04409639274785395
UDP-galactose/UDP-glucose,0.011396978909598614,0.01667672409203099,0.02624925973294197,-0.007693529492814036,-0.036611398755835,-0.0348291364781782,-0.04077276412651499,0.03779393335986301,0.0412295642986172,0.005295792233173629,0.007527544476061634,0.005022692854528877,0.021546539476300548,0.06963088506305937,-0.04257627744827194,0.08500498585084361,-0.019488316530794626,0.08073455399946525,-0.09580777351213811,0.039580358309805455,-0.026096607183298703,-0.024269700133575607,0.04725416839730324,0.04563544941169299,-0.03559757223548102,0.02272990171454689,0.07392666778686625,0.052589288232242376,0.0338700414718036,-0.02391496467254114,-0.0033015895272979707,-0.019193803443795288,0.03086045211276008,0.03849603678673058,0.07577857009871684,0.05022714164158975,-0.10371344468589018,-0.021589757311382844,-0.002294763912040604,-0.07485512138873826,-0.021812725557128303,0.020398983612370795
Uracil,0.05219471144145087,0.08865422170140182,-0.03887821533110582,-0.07572705720348734,0.06541347677299086,0.1376614996655862,0.03920860958120497,0.1823126857387258,0.009448510342118096,-0.10503347510925272,-0.11833394132049954,-0.13569885191825912,-0.044063077343290534,-0.05171689564333821,0.11816395670160008,-0.016256524132370827,-0.12543793822047714,-0.08265693853866739,-0.04323541430672192,-0.006639265451891906,-0.0393508049368557,-0.11812514443349419,-0.040500232015922406,0.027876447752853535,0.016367251826213583,-0.014895185003995098,0.10242750086408278,-0.002656693442732855,0.07656324902100298,0.08647834010292195,-0.026017568761583978,0.07170626950207042,-0.08162341271878847,-0.06718327612660066,-0.054593911245745363,-0.07761193720994178,0.12082124159791659,0.021594603805159714,-0.020219948253922468,0.0202524058285393,0.06412269517674941,0.0914974515223424
Urate,0.007612425633436403,0.07452312705605939,0.003467397528012552,-0.04341446131883019,0.08558157383562243,0.07036077593717203,-0.012258144952487652,0.1453373230636066,0.021359916628654278,-0.043035831013581036,-0.10558490998502504,-0.13452170199109648,-0.1106885123232271,-0.012502376198842466,0.07771598282034761,0.021361063604462438,-0.10688292092245442,-0.032609546081190995,-0.0034849941512202147,0.06433264692544705,-0.0054057210674200145,-0.03656178809288841,0.04453223242003344,0.07376715512059268,0.003564560458060597,-0.004749114010923137,0.08636851819204648,0.029134422193638144,0.02163569170107208,0.03778706057185435,-0.013011636652444258,0.03765909541503975,-0.03286512703937753,-0.000780725477013464,0.045857811235051074,0.03245320345974127,0.09181902485908316,0.0020550626118642254,0.023376105584813067,0.05100684303782353,-0.002632739259204245,0.0144380261739394
Uridine,0.034519899971311996,0.03936806733003797,0.027620253564789338,-0.029439844344999782,0.03028112619646722,0.0281397646927713,-0.011240245286719568,-0.002583264014470668,0.02889546551475884,-0.0008738859363936752,0.013055116309081257,-0.008946436439601866,0.008530020395453869,0.03195161904991296,0.016756186095766422,0.04490459111303381,0.04452645289473515,0.05710228784624882,-0.03525975675342948,-0.021233235627163095,-0.041941943728764954,-0.002245136256453678,-0.0056744356592749665,-0.03031249238378201,-0.06816784969648312,-0.0452335054466501,-0.06271915916844664,-0.02463624400072597,-0.05410608458603941,-0.04435415689328815,0.030895900991846904,0.04236079786395173,-0.031105240437913833,-0.00862420749549228,-7.064334967019476e-05,0.028643125480881555,-0.03592774318937189,-0.019921945893890444,0.03042711005576729,0.011871672175181073,0.00047811047787882507,0.008548074884518062
Xanthine,0.08915909120004734,0.14298170957922365,-0.053630920876141665,-0.07306347022010787,0.04465883988255624,0.15445844104503778,0.07592183078242572,0.20078628867376777,0.05637848926850888,-0.13189747412963207,-0.1198053278422088,-0.10214244452853523,-0.06535533157976647,-0.01657362170374734,0.14380703721015267,0.03855307651069168,-0.13860705846843133,-0.03317297647669181,-0.043205980565549515,-0.010132749895106227,-0.004564358234662416,-0.09319121192204166,0.037531122686946576,-0.004366994187195442,0.05184073975385233,0.05435013179676029,0.17198420571995177,-0.017129524931727095,0.10972183641503526,0.14613767522757543,-0.05416768880091964,0.06101648638026681,-0.06845618376973553,-0.008551617537922152,0.030430088611685616,-0.013951455758429383,0.11885804964778501,0.04064309297198213,-0.024116599073873205,-0.0012539979623636083,0.0747002681781018,0.09180226958372555
Taurocholate,-0.03828460406284892,-0.042603163456427395,-0.04652272029068011,-0.04879117536568793,-0.03997119584226634,-0.010156457685355419,0.020616968270256688,0.007533737526412354,-0.0023913973473098826,-0.05294555040253165,-0.013432029835737434,0.006148220487580643,-0.003534915988935416,-0.006559263425649468,-0.011265272464544646,-0.0320385488179304,-0.06480562385072938,-0.028137388142613552,-0.039855575304338385,0.022451279559385917,0.018694110173921485,0.0001712647885607069,0.015960660979574937,-0.00017885617521497252,-0.00838640533689977,0.016865953170710636,-0.007288542577327887,-0.04729346818136396,-0.06408808802410727,0.0016574381713211155,-0.0601829712222139,-0.05899892920912899,-0.02781013637913309,-0.021915672664245454,0.018651625367279517,-0.028460805388784455,-0.006896017097638842,-0.07394848072082699,-0.04580358618717631,0.01007296418245781,-0.05410347504597935,-0.04115620639189887
Glycodeoxycholate/Glycochenodeoxycholate,0.029182715760478005,0.09154271927450391,-0.02499287101507681,-0.04355818573196602,0.03166599395312495,0.06498481379353555,0.05515885411073968,0.12567135603473537,0.015066731532207403,-0.08541750122263228,-0.11035908432079825,-0.0994714259336516,-0.07023279580430693,-0.03829065867188924,0.10593428845119343,-0.014362970537012455,-0.1261170100549427,-0.06766414359040336,0.035363315385415935,0.037749275838319746,0.04695914385587608,-0.027352323562271783,0.046265571423827354,0.036764551618252636,0.08050762355760584,0.020607172747661662,0.09742818238953595,0.005423009084362456,0.08332323689400328,0.09078869171137673,-0.06577699262908886,0.010422126910942561,-0.025864871566377016,0.005747872948914527,0.02943081419316697,0.017521043315737367,0.1372803260224489,0.01988750285890787,0.1020126745787988,0.012859599119491052,0.007293570623152406,0.08222243937652356
Taurodeoxycholate/Taurochenodeoxycholate,-0.03506962002009694,0.04333709314535046,-0.01066393868049772,0.010430796859013495,-0.05323506886379767,0.02252728347601125,0.03804975772338456,0.05654502226227332,0.009411803912104602,-0.05110933531723669,-0.023341642353133775,-0.010075189969360531,0.03172157155137168,0.008383411915236118,0.013435771321025372,0.019125326801603316,-0.03405575098495567,0.03733256701569391,0.018962510943586464,0.020927644488585,-0.029264280284874936,-0.06360128128104944,0.05394293106180438,0.05218560897102976,-0.005056215525042944,-0.01697378333046734,0.11983507569405102,0.03534796117950848,0.06368943121078723,0.037637641997745316,0.008847222137084247,0.04732165958233237,0.028393380517764112,0.03689822817948059,0.038230853700599955,0.0785516386470212,0.019179773506868284,-0.004782107641468083,-0.0073798606998798965,-0.0010896821178497625,0.02004916596700866,0.028717518097438503
